50	1465	4
50	1469	1
50	1480	8
50	1517	2
50	1543	1
50	1556	4
50	1574	1
50	1709	1
51	101	1
51	151	4
51	170	1
51	178	1
51	289	1
51	359	4
51	836	1
51	904	1
51	917	1
51	1046	1
51	1338	1
51	1339	3
51	1388	1
51	1448	1
51	1522	1
51	1531	2
51	1670	1
52	72	1
52	218	2
52	320	3
52	321	1
52	480	1
52	536	1
52	566	4
52	609	1
52	716	1
52	746	1
52	811	1
52	941	2
52	961	1
52	980	2
52	981	1
52	1017	1
52	1063	2
52	1167	1
52	1384	1
52	1409	2
53	188	12
53	212	2
53	328	5
53	484	1
53	584	5
53	617	1
53	711	1
53	734	1
53	820	3
53	1012	1
53	1148	1
53	1493	1
53	1722	1
53	1739	1
53	1762	2
54	56	2
54	87	1
54	429	1
54	430	1
54	570	2
54	588	1
54	704	5
54	705	8
54	711	1
54	1117	2
54	1149	1
54	1159	1
54	1266	1
54	1463	1
54	1576	3
55	56	1
55	87	1
55	203	1
55	430	4
55	570	1
55	670	1
55	704	2
55	705	23
55	857	1
55	1287	1
55	1463	2
55	1528	1
55	1576	1
55	1690	1
55	1755	1
56	87	2
56	430	1
56	605	3
56	704	22
56	705	2
56	953	1
56	1463	2
56	1496	1
56	1528	1
56	1529	1
56	1576	2
56	1691	4
57	34	1
57	50	6
57	144	2
57	367	1
57	484	7
57	604	1
57	617	1
57	671	1
57	1056	1
57	1129	2
57	1181	1
57	1267	9
57	1468	11
57	1469	4
57	1517	1
58	300	2
58	392	1
58	893	1
58	928	1
58	1314	9
58	1342	2
58	1468	2
58	1469	1
58	1472	1
58	1581	2
58	1587	1
58	1744	1
59	61	1
59	277	1
59	388	1
59	450	15
59	466	1
59	1110	1
59	1123	1
59	1126	11
59	1135	1
59	1168	2
59	1201	1
59	1335	2
59	1346	1
59	1411	1
59	1655	4
60	51	1
60	95	1
60	160	1
60	267	1
60	390	1
60	434	1
60	507	1
60	904	1
60	952	4
60	984	5
60	1079	1
60	1178	1
60	1190	1
60	1211	1
60	1337	14
60	1542	3
61	59	2
61	83	1
61	423	2
61	466	2
61	600	3
61	768	3
61	836	1
61	867	1
61	1127	2
61	1181	1
61	1201	2
61	1287	19
61	1534	1
61	1708	2
61	1783	2
62	59	3
62	61	2
62	71	1
62	138	1
62	466	1
62	541	8
62	661	1
62	768	1
62	872	1
62	997	6
62	1168	1
62	1201	1
62	1335	2
62	1347	3
62	1408	1
62	1643	1
62	1700	1
62	1708	6
63	48	4
63	97	1
63	110	2
63	203	5
63	343	1
63	388	2
63	707	7
63	738	1
63	747	1
63	748	1
63	942	1
63	1008	1
63	1012	2
63	1183	4
63	1213	1
64	96	1
64	226	1
64	385	3
64	388	26
64	809	1
64	1019	2
64	1744	1
64	1755	1
65	42	22
65	101	1
65	117	1
65	1352	15
65	1376	1
66	16	16
66	46	4
66	67	2
66	895	1
66	941	15
66	997	4
66	1036	1
66	1558	1
67	16	5
67	46	10
67	66	13
67	320	1
67	580	1
67	610	1
67	671	1
67	997	10
68	87	3
68	438	4
68	482	3
68	557	2
68	616	1
68	730	1
68	888	1
68	1058	1
68	1113	2
68	1149	1
68	1376	1
68	1441	1
68	1528	2
68	1529	1
68	1534	3
68	1755	2
69	317	4
69	385	3
69	388	28
69	525	1
69	532	1
69	699	1
69	809	5
69	867	1
69	937	1
69	1328	1
69	1454	1
69	1459	1
69	1545	1
70	73	2
70	163	20
70	164	1
70	712	2
70	786	1
70	906	1
70	941	1
70	1099	1
70	1117	4
70	1476	1
70	1498	1
70	1772	1
71	57	1
71	255	3
71	552	2
71	567	1
71	1123	2
71	1187	32
71	1188	1
71	1200	1
71	1347	1
71	1408	1
71	1493	1
71	1571	1
72	73	1
72	117	2
72	130	1
72	164	21
72	343	1
72	770	2
72	787	2
72	932	2
72	1046	1
72	1066	1
72	1287	2
72	1300	1
72	1337	1
73	48	1
73	70	1
73	72	4
73	130	1
73	164	1
73	248	1
73	363	1
73	593	3
73	639	1
73	787	1
73	932	1
73	953	1
73	1050	2
73	1067	1
73	1070	1
73	1099	2
73	1147	1
73	1297	3
73	1666	1
73	1766	1
74	87	10
74	249	1
74	253	1
74	663	1
74	665	1
74	908	1
74	1028	1
74	1159	1
74	1234	4
74	1249	2
74	1250	1
74	1320	2
74	1510	1
74	1540	10
74	1626	1
75	87	5
75	394	1
75	438	5
75	577	1
75	663	1
75	704	1
75	823	1
75	829	1
75	953	1
75	967	1
75	1110	1
75	1234	2
75	1403	12
75	1528	2
75	1755	1
75	1770	2
76	135	2
76	341	2
76	588	10
76	590	1
76	707	3
76	962	1
76	1042	12
76	1125	1
76	1487	3
76	1690	2
76	1708	1
77	160	1
77	201	2
77	350	1
77	379	13
77	380	1
77	616	1
77	707	1
77	744	1
77	967	1
77	1129	1
77	1139	1
77	1256	1
77	1277	1
77	1469	3
77	1566	13
77	1755	1
78	41	1
78	48	1
78	226	1
78	300	1
78	469	1
78	654	1
78	833	1
78	965	2
78	997	4
78	1051	16
78	1097	1
78	1126	1
78	1253	1
78	1259	1
78	1491	1
78	1501	2
78	1566	1
78	1677	1
78	1744	4
79	20	3
79	149	1
79	153	1
79	201	1
79	369	1
79	575	1
79	577	2
79	604	8
79	618	2
79	821	3
79	846	3
79	871	1
79	1000	1
79	1048	2
79	1049	1
79	1113	1
79	1478	1
79	1480	2
79	1556	7
79	1575	2
79	1679	1
79	1709	1
79	1728	1
79	1732	1
79	1733	1
80	57	1
80	90	1
80	122	2
80	155	1
80	210	1
80	620	1
80	797	1
80	883	1
80	1070	13
80	1113	2
80	1267	17
80	1421	1
80	1460	2
80	1599	1
80	1735	1
80	1763	1
81	836	1
81	855	1
81	1151	1
81	1194	1
81	1209	1
81	1218	1
81	1269	1
81	1287	1
81	1598	1
81	1783	1
82	56	1
82	83	4
82	85	2
82	87	3
82	110	2
82	290	1
82	403	1
82	419	3
82	569	1
82	588	1
82	649	1
82	704	1
82	710	2
82	724	1
82	1117	2
82	1140	1
82	1158	1
82	1529	1
83	56	1
83	82	1
83	85	2
83	87	3
83	252	1
83	290	1
83	393	5
83	419	3
83	704	1
83	710	4
83	822	9
83	836	1
83	1000	1
83	1052	1
83	1111	1
83	1135	1
83	1201	1
83	1287	2
83	1357	1
83	1364	1
83	1448	1
83	1744	1
84	9	1
84	56	2
84	85	4
84	87	1
84	110	1
84	158	1
84	290	1
84	402	1
84	419	1
84	569	1
84	698	2
84	704	3
84	711	1
84	768	1
84	822	3
84	873	1
84	935	1
84	1111	1
84	1427	1
84	1454	1
84	1545	2
84	1755	1
85	9	2
85	36	1
85	56	2
85	82	1
85	83	6
85	84	8
85	87	9
85	704	1
85	935	1
85	1042	1
85	1291	1
85	1320	1
85	1322	1
85	1334	1
85	1439	1
85	1691	1
85	1705	3
85	1719	1
86	75	1
86	87	3
86	529	1
86	698	1
86	904	1
86	1004	1
86	1010	1
86	1158	2
86	1286	2
86	1403	2
86	1406	7
86	1447	2
86	1528	3
86	1531	3
86	1615	1
86	1755	1
87	56	1
87	75	1
87	84	1
87	197	1
87	252	1
87	290	5
87	393	1
87	438	5
87	605	1
87	630	1
87	704	1
87	875	1
87	967	1
87	1159	1
87	1175	3
87	1234	8
87	1249	1
87	1259	1
87	1320	1
87	1403	1
87	1528	1
87	1540	3
87	1655	1
87	1702	1
87	1755	3
88	6	1
88	201	1
88	654	2
88	737	2
88	787	26
88	965	1
88	1058	1
88	1640	1
89	160	1
89	434	1
89	523	1
89	571	1
89	618	1
89	678	1
89	679	4
89	682	2
89	687	1
89	693	1
89	876	1
89	884	1
89	892	2
89	938	1
89	1086	1
89	1224	1
89	1273	3
89	1485	1
89	1500	3
89	1633	2
89	1670	1
90	77	1
90	388	1
90	588	2
90	741	27
90	1459	3
90	1498	1
91	13	1
91	14	2
91	33	2
91	180	1
91	592	1
91	833	1
91	944	1
91	988	1
91	1046	1
91	1485	1
91	1486	1
91	1690	1
91	1734	1
91	1746	1
91	1758	22
92	195	2
92	258	28
92	671	1
92	895	2
92	1243	1
92	1411	1
92	1494	1
92	1751	1
92	1752	1
93	160	1
93	351	1
93	577	7
93	584	1
93	977	7
93	1070	2
93	1262	1
93	1270	1
93	1528	1
93	1545	1
93	1690	1
93	1691	16
94	204	3
94	219	1
94	273	1
94	302	5
94	402	9
94	505	5
94	967	1
94	1196	2
94	1234	1
94	1429	3
94	1531	1
95	192	3
95	658	1
95	764	4
95	787	1
95	836	1
95	954	1
95	985	1
95	1038	1
95	1132	1
95	1268	1
95	1286	16
95	1324	1
95	1438	2
95	1534	1
95	1712	2
95	1755	1
96	84	1
96	87	1
96	233	1
96	764	1
96	788	1
96	906	1
96	946	1
96	1256	1
96	1286	11
96	1639	1
96	1712	2
97	23	1
97	63	2
97	83	1
97	130	1
97	164	1
97	224	1
97	430	1
97	605	1
97	616	1
97	670	7
97	704	2
97	705	3
97	748	4
97	759	2
97	857	5
97	1117	1
97	1402	1
97	1404	1
97	1524	1
97	1534	1
97	1576	1
97	1590	1
97	1755	1
98	87	1
98	94	1
98	105	3
98	490	14
98	541	1
98	681	1
98	703	5
98	705	2
98	711	2
98	1045	1
98	1061	1
98	1234	2
98	1270	1
98	1643	1
99	342	1
99	939	2
99	944	25
99	1181	2
99	1766	1
99	1768	3
100	47	3
100	157	3
100	535	23
100	832	1
100	1052	1
100	1053	1
100	1126	1
100	1243	6
100	1363	1
100	1402	1
100	1643	3
100	1772	1
101	15	1
101	592	1
101	832	1
101	867	1
101	955	1
101	1001	1
101	1163	1
101	1168	1
101	1243	1
101	1551	1
101	1584	1
101	1758	34
102	57	1
102	156	8
102	386	1
102	387	1
102	545	4
102	732	1
102	867	1
102	876	3
102	976	1
102	1153	1
102	1308	1
102	1386	10
102	1675	1
103	243	1
103	789	1
103	991	1
103	1295	14
103	1296	1
103	1298	20
104	277	1
104	397	1
104	446	1
104	490	1
104	541	1
104	546	1
104	707	1
104	715	1
104	1050	2
104	1061	12
104	1163	6
104	1188	1
104	1243	1
104	1283	2
104	1548	1
104	1643	4
105	490	1
105	592	6
105	686	1
105	705	1
105	787	1
105	1111	2
105	1643	12
105	1688	1
105	1755	3
105	1758	5
106	35	1
106	203	1
106	450	2
106	482	1
106	549	1
106	565	2
106	613	1
106	816	1
106	1168	1
106	1237	1
106	1618	1
106	1619	1
107	73	1
107	245	1
107	300	14
107	335	4
107	359	1
107	518	1
107	593	4
107	787	1
107	833	5
107	997	1
107	1314	2
108	37	2
108	66	1
108	321	1
108	552	1
108	654	1
108	746	1
108	941	7
108	955	1
108	1266	3
108	1398	7
108	1405	1
108	1533	1
108	1570	1
109	698	7
109	819	2
109	859	4
109	1126	1
109	1149	22
109	1206	1
109	1287	1
109	1289	1
109	1534	1
110	9	1
110	36	1
110	83	1
110	84	2
110	85	2
110	158	4
110	179	2
110	180	1
110	218	1
110	280	1
110	381	1
110	419	1
110	650	1
110	698	1
110	855	2
110	1002	1
110	1044	1
110	1062	1
110	1102	2
110	1205	1
110	1233	2
110	1517	3
110	1529	1
110	1551	1
110	1569	2
110	1578	6
110	1615	1
110	1705	1
111	9	1
111	36	4
111	85	1
111	87	5
111	290	14
111	698	1
111	1353	1
111	1403	3
111	1406	2
111	1528	3
112	422	4
112	424	2
112	594	1
112	652	1
112	678	4
112	752	1
112	939	2
112	955	1
112	1003	1
112	1004	1
112	1171	1
112	1190	1
112	1273	2
112	1375	1
112	1485	6
112	1545	1
112	1755	1
112	1783	1
113	112	2
113	226	1
113	376	1
113	385	1
113	424	3
113	489	1
113	563	1
113	594	3
113	624	5
113	652	2
113	678	1
113	679	1
113	686	1
113	884	1
113	942	1
113	953	1
113	955	1
113	1004	1
113	1053	1
113	1486	1
113	1545	1
113	1706	1
114	70	1
114	159	1
114	306	4
114	330	1
114	395	1
114	503	1
114	522	2
114	555	12
114	758	1
114	910	5
114	913	1
114	1142	1
114	1279	1
114	1326	1
114	1360	1
114	1460	3
115	26	1
115	72	1
115	114	1
115	145	1
115	232	1
115	419	1
115	555	2
115	794	2
115	823	4
115	836	1
115	910	4
115	967	19
115	1085	1
116	95	1
116	135	1
116	707	1
116	852	1
116	1070	6
116	1415	1
117	48	2
117	741	2
117	787	1
117	835	5
117	955	1
117	967	1
117	1001	1
117	1132	2
117	1235	1
117	1324	6
117	1486	1
117	1572	2
117	1744	10
117	1755	4
118	48	1
118	213	5
118	388	1
118	823	1
118	834	1
118	835	5
118	953	1
118	954	1
118	1000	1
118	1132	1
118	1235	2
118	1324	1
118	1325	5
118	1361	1
118	1572	2
118	1744	7
118	1755	3
119	123	1
119	194	1
119	300	1
119	403	6
119	560	1
119	576	4
119	685	2
119	765	1
119	795	5
119	832	1
119	835	1
119	876	1
119	890	1
119	955	2
119	988	1
119	1007	1
119	1139	1
119	1174	1
119	1190	1
119	1224	1
119	1342	1
119	1670	1
120	87	1
120	122	1
120	127	1
120	723	21
120	751	4
120	1269	1
121	42	1
121	77	1
121	200	1
121	1022	2
121	1329	40
121	1566	3
121	1713	1
121	1756	1
122	165	3
122	564	1
122	577	1
122	587	1
122	714	1
122	744	5
122	797	3
122	825	1
122	1008	1
122	1010	1
122	1041	2
122	1070	1
122	1113	7
122	1175	1
122	1213	1
122	1267	3
122	1316	5
122	1456	2
122	1763	3
123	13	1
123	795	1
123	956	1
123	997	1
123	1112	3
123	1114	1
123	1278	1
123	1391	1
123	1471	10
124	240	1
124	434	1
124	507	1
124	599	1
124	689	1
124	744	4
124	797	8
124	1113	6
124	1267	3
124	1316	1
124	1336	1
124	1456	1
124	1763	5
125	41	2
125	588	2
125	724	1
125	743	1
125	747	1
125	800	1
125	1183	22
125	1282	7
125	1524	1
125	1540	1
125	1615	1
125	1645	1
126	343	3
126	480	1
126	799	1
126	1123	17
126	1502	1
126	1764	1
127	120	3
127	684	1
127	723	6
127	751	10
127	793	1
127	1018	1
127	1267	1
127	1269	2
127	1287	1
127	1427	1
127	1448	1
128	28	2
128	484	2
128	725	2
128	916	1
128	1035	1
128	1190	1
128	1475	1
128	1493	1
128	1501	1
128	1571	2
128	1655	1
128	1684	1
129	287	5
129	513	1
129	663	1
129	664	5
129	924	2
129	1337	15
129	1360	6
129	1367	7
129	1465	3
130	2	23
130	72	5
130	300	1
130	319	1
130	343	2
130	557	1
130	1560	1
130	1582	3
130	1596	1
130	1617	1
131	87	1
131	190	1
131	379	2
131	380	1
131	464	4
131	489	3
131	690	10
131	704	1
131	967	1
131	1086	1
131	1123	1
131	1195	1
131	1237	1
131	1310	13
131	1755	2
132	69	1
132	84	2
132	95	1
132	291	18
132	388	6
132	578	1
132	698	1
132	739	1
132	744	1
132	945	1
132	1236	1
132	1454	1
132	1459	5
132	1469	1
132	1659	1
133	122	4
133	924	1
133	1026	1
133	1070	4
133	1337	1
133	1456	1
133	1465	23
133	1599	1
133	1763	4
134	72	2
134	130	3
134	236	1
134	392	1
134	593	3
134	639	2
134	789	1
134	825	1
134	1314	1
134	1582	14
134	1643	1
134	1679	1
135	240	2
135	388	2
135	707	4
135	800	1
135	1116	1
135	1121	1
135	1183	4
135	1335	1
135	1415	2
135	1450	1
135	1763	1
136	137	3
136	287	1
136	460	6
136	482	1
136	513	1
136	577	1
136	836	1
136	838	3
136	880	1
136	1012	2
136	1041	2
136	1113	18
136	1249	1
136	1500	2
136	1691	1
136	1763	1
137	95	1
137	122	2
137	460	1
137	476	2
137	618	1
137	916	1
137	949	1
137	1008	1
137	1010	2
137	1012	3
137	1041	4
137	1113	6
137	1114	1
137	1260	1
137	1500	1
137	1690	1
137	1763	1
138	28	1
138	169	3
138	275	1
138	392	3
138	526	1
138	555	1
138	997	1
138	1185	8
138	1551	21
138	1715	1
138	1757	1
139	158	14
139	607	1
139	904	1
139	966	1
139	997	1
139	1289	1
139	1357	1
139	1387	1
139	1539	1
139	1670	1
140	21	1
140	169	1
140	404	1
140	421	2
140	791	3
140	935	1
140	954	8
140	1213	1
140	1214	1
140	1439	2
140	1454	1
140	1562	2
140	1705	3
141	190	1
141	226	2
141	484	1
141	691	2
141	707	3
141	712	1
141	720	6
141	729	3
141	864	2
141	923	1
141	965	1
141	967	3
141	1287	1
141	1471	1
141	1702	1
141	1766	1
141	1768	1
142	297	1
142	307	1
142	318	1
142	333	1
142	450	5
142	554	1
142	707	1
142	867	2
142	1007	3
142	1056	2
142	1371	2
142	1559	1
142	1611	1
142	1625	22
142	1670	1
143	38	1
143	133	1
143	476	1
143	507	4
143	577	1
143	590	1
143	655	1
143	777	3
143	797	5
143	896	1
143	1070	2
143	1175	1
143	1234	1
143	1460	1
143	1599	1
143	1763	3
144	50	1
144	57	2
144	112	1
144	319	1
144	363	1
144	398	1
144	408	1
144	484	1
144	650	3
144	678	1
144	727	2
144	867	1
144	884	1
144	938	1
144	1053	1
144	1180	1
144	1181	1
144	1267	1
144	1374	1
144	1375	1
144	1739	1
145	144	1
145	335	1
145	529	1
145	707	1
145	794	2
145	800	1
145	823	1
145	836	1
145	887	1
145	967	23
145	1783	1
146	30	9
146	100	1
146	157	2
146	656	3
146	728	1
146	941	1
146	1026	1
146	1126	1
146	1174	1
146	1243	11
146	1349	1
146	1426	1
146	1778	1
147	7	1
147	649	1
147	650	2
147	768	5
147	912	1
147	919	1
147	921	3
147	1291	2
147	1357	1
147	1387	4
147	1409	1
147	1616	1
147	1622	1
148	577	1
148	697	16
148	895	1
148	1058	1
148	1113	1
148	1126	2
148	1279	2
148	1357	7
148	1550	1
148	1568	3
148	1570	2
148	1691	1
148	1715	1
149	201	2
149	248	1
149	369	5
149	384	1
149	392	1
149	1106	1
149	1247	1
149	1382	1
149	1411	1
149	1469	2
149	1477	2
149	1478	4
149	1618	1
149	1678	1
149	1679	2
149	1728	2
149	1732	2
149	1752	2
149	1755	1
150	89	1
150	149	9
150	152	8
150	250	4
150	259	2
150	295	4
150	787	1
150	1410	1
150	1411	1
150	1483	5
150	1732	3
151	522	1
151	558	1
151	559	2
151	775	1
151	904	13
151	940	1
151	949	2
151	960	1
151	961	1
151	1015	3
151	1080	1
151	1178	1
151	1190	1
151	1336	3
151	1337	2
151	1338	1
151	1349	1
151	1359	1
151	1446	1
151	1447	2
151	1596	1
151	1704	1
152	250	3
152	369	1
152	787	1
152	1107	1
152	1185	1
152	1223	1
152	1247	1
152	1320	1
152	1411	1
152	1469	2
152	1477	1
152	1478	4
152	1643	1
152	1679	1
152	1728	2
152	1732	2
152	1752	1
153	158	27
153	1149	1
153	1267	1
153	1517	1
153	1564	9
154	195	1
154	264	1
154	303	1
154	569	4
154	570	1
154	580	1
154	640	1
154	686	1
154	704	1
154	910	1
154	953	1
154	989	1
154	1099	1
154	1155	1
154	1267	1
154	1460	1
154	1589	1
154	1713	2
154	1744	1
154	1752	9
155	35	1
155	48	5
155	72	2
155	260	1
155	343	5
155	768	1
155	787	1
155	941	1
155	1023	1
155	1051	1
155	1107	1
155	1133	1
155	1679	2
155	1751	1
155	1752	4
155	1772	12
155	1777	2
156	34	5
156	57	6
156	72	1
156	102	2
156	297	1
156	316	1
156	484	1
156	976	1
156	1070	1
156	1095	1
156	1153	3
156	1386	4
156	1670	1
156	1690	1
157	100	3
157	526	1
157	541	5
157	849	18
157	911	1
157	1020	1
157	1145	1
157	1243	22
157	1566	2
157	1643	1
158	13	1
158	83	2
158	84	1
158	85	1
158	153	7
158	499	1
158	701	1
158	768	1
158	791	1
158	1136	6
158	1145	1
158	1146	1
158	1264	2
158	1267	1
158	1372	1
158	1564	2
158	1569	3
158	1726	1
159	235	1
159	306	2
159	310	3
159	570	1
159	588	1
159	910	11
159	1590	16
160	42	1
160	75	1
160	272	1
160	343	10
160	379	16
160	823	1
160	1022	7
160	1133	1
160	1143	1
160	1148	1
160	1259	1
160	1286	1
